81,318015,2661,ESC. BÁS. N° 1009 GRAL. RAMÓN B. BROZÓN,1009,TOBATÍ,VILLA DE MERCEDES,RURAL,,2,50,E.I. - E.E.B,2,ESSAP,ANDE,M.E.C.,SI,NO CUENTA CON SANITARIOS PARA EL NIVEL.,CORDILLERA,3
78,318018,2664,ESC. BÁS. N° 3906 MAESTRA TELMA SALVIONI DE CABRIZA,3906,TOBATÍ,MOMPOX,RURAL,,2,170,"1°, 2° Y 3°C E.E.B",3,ESSAP,ANDE,M.E.C.,SI,CRECIMIENTO DE LA POBLACION ESCOLAR,CORDILLERA,3
111,318021,2667,ESC. BÁS. Nº 3904 LUCIO FLORES GUANES,3904,TOBATÍ,JHUYBATY,RURAL,,2,12,E.I.,2,POZO ARTESIANO,ANDE,M.E.C.,SI,EL NIVEL INICIAL NECESITA BAÑOS ADECUADOS.,CORDILLERA,3
87,318020,2666,ESC. BÁS. N° 1757 SANTA ELENA,1757,TOBATÍ,POTRERO,RURAL,,2,25,E.I. - E.E.B,2,ESSAP,ANDE,M.E.C.,SI,NO CUENTA CON SANITARIOS PARA EL NIVEL.,CORDILLERA,3
84,318045,16095,ESC. BÁS. N° 7551 PBRO. DOMINGO GUAIRARÉ,7551,TOBATÍ,CÑÍA. 21 DE JULIO,RURAL,,2,14,E.I. - E.E.B,2,ESSAP,ANDE,M.E.C.,SI,NO CUENTA CON SANITARIOS PARA EL NIVEL.,CORDILLERA,3
19,407039,2933,ESC. BÁS. Nº 4590 RAMÓN I. CARDOZO,4590,INDEPENDENCIA,MONTE ROSARIO,RURAL,,R2,25,P.E.1º Y 2º CICLO,2,POZO ARTESIANO,ANDE,M.E.C.,SI,NO POSEE BAÑO MODERNO,GUAIRA,4
25,407109,13643,ESC. BÁS. Nº 7224 SAN MIGUEL,7224,INDEPENDENCIA,YROYSÂ 7ª LINEA,RURAL,,R2,50,P.E.1º Y 2º CICLO,2,POZO ARTESIANO,NO,EN GESTIÓN,SI,BAÑO DIFERENCIADO,GUAIRA,4
26,407110,13645,ESC. BÁS. Nº 7222 PEDRO JUAN CHÁVEZ,7222,INDEPENDENCIA,CRISTO REY,RURAL,,R2,20,1º Y 2º CICLOS,2,POZO COMÚN,ANDE,EN GESTIÓN,SI,SÓLO LETRINA,GUAIRA,4
16,407031,2925,ESC. BÁS. Nº 852 CARLOS PFANNL,852,INDEPENDENCIA,CARLOS PFANNL,RURAL,,R2,25,1º Y 2º CICLOS,2,SENASA,ANDE,M.E.C.,SI,SE CUENTA CON LETRINA,GUAIRA,4
20,417003,2909,ESC. BÁS. Nº 4587 LEONCIO O. PANIAGUA,4587,INDEPENDENCIA,SANTA ROSA,RURAL,,R2,49,P.E.1º Y 2º CICLO,2,POZO ARTESIANO,NO,M.E.C.,SI,NO POSEE BAÑO MODERNO,GUAIRA,4
12,406019,2889,"ESC. N° 5276 ""SAN JORGE""",5276,FASARDDI,SAN JORGE,RURAL,,1,80,E.E.B,2,POZO ARTESIANO,ANDE,M.E.C.,SI,CUENTA CON LETRINA,GUAIRA,4
3,406007,2877,ESC. N° 1929 LEOPOLDINA RAMÍREZ,1929,E.A. GARAY,QUIRAYTY,RURAL,,1,,E.E.B 1° Y 2° CICLO,2,AGUA CORRIENTE,ANDE,M.E.C.,SI,CUENTA SÓLO CON LETRINA,GUAIRA,4
5,406002,2872,"ESC. N° 2717 ""MAESTRO CIPRIANO FIGUEREDO""",2717,E.A. GARAY,CIERVO CUA,RURAL,,1,,"E.E.B 1°, 2° Y 3° C",3,AGUA CORRIENTE,ANDE,M.E.C.,SI,CUENTA SÓLO CON LETRINA,GUAIRA,4
24,410030,2992,ESC. BÁS. Nº 6466 SANTÍSIMA TRINIDAD,6466,INDEPENDENCIA,YROYSÂ 14ª LÍNEA,RURAL,,R2,51,P.E.1º Y 2º CICLO,5,POZO ARTESIANO,ANDE,EN GESTIÓN,SI,NO POSEE BAÑO MODERNO,GUAIRA,4
27,403019,12082,ESC. BÁS. Nº 6464 SAG. COR. DE JESUS,6464,M.J. TROCHE,CAAMINDY,RURAL,,R2,40,1º Y 2º CICLOS,3,POZO ARTESIANO,ANDE,EN GESTIÓN,SI,BAÑO DIFERENCIADO,GUAIRA,4
8,401035,2745,ESC. N° 328 SAN CAYETANBOI,328,VILLARRICA,ITA YBU,RURAL,,1,140,E.E.B 1° Y 2° CICLO,2,AGUA CORRIENTE,ANDE,M.E.C.,SI,EL PE NO CUENTA CON SANITARIO,GUAIRA,4
10,401046,2756,ESC. N° 5264 PEDRO BENITEZ,5264,VILLARRICA,PUNTA CUPE,RURAL,,1,64,E.E.B 1° Y 2° CICLO,2,AGUA CORRIENTE,ANDE,M.E.C.,SI,EL PE NO CUENTA CON SANITARIO,GUAIRA,4
1,401044,2754,"ESC. N° 5254 ""JUAN PABLO II""",5254,VILLARRICA,CAPILLITA,RURAL,,1,19,E.E.B 1° C,2,POZO ARTESIANO,ANDE,M.E.C.,SI,NO CUIENTAN CON BAÑO SANITARIO,GUAIRA,4
6,401044,2754,"ESC. N° 5254 ""VIRGILIO R.LEGAL""",5254,VILLARRICA,PERULEROMI,RURAL,,1,18,PE,2,POZO ARTESIANO,ANDE,M.E.C.,SI,ALUMNOS/AS DE PE NECESITAN SANITARIO,GUAIRA,4
4,401084,3105,"ESC. N° 6,986 ""SAN JOSÉ""",6986,VILLARRICA,COL. 14 DE MAYO,RURAL,,1,62,E.E.B 1° Y 2° CICLO,2,AGUA CORRIENTE,ANDE,EN GESTIÓN,SI,EL PE NO CUENTA CON SANITARIO,GUAIRA,4
14,401017,2727,ESC. BÁS. Nº 853 EDUVIGIS SÁNCHEZ,853,MBOCAYATY,PISADERA,RURAL,,R2,84,3° CICLO,3,POZO ARTESIANO,ANDE,M.E.C.,SI,NO SE CUENTA CON BAÑO DIFERENCIADO,GUAIRA,4
9,413007,3094,ESC. N° 5294 SAN AGUSTIN,5294,ÑUMI,SAN AGUSTIN,RURAL,,1,80,E.E.B,2,POZO ARTESIANO,ANDE,M.E.C.,SI,CUENTA LETRINA,GUAIRA,4
83,705002,4871,ESCUELA BÁSICA Nº 3323 ¨SAN JOSÉ¨,3323,CAPITAN MIRANDA,SAN JOSÉ,URBANA,,R4 Z1,430,"E.I. Y EB 1º,2º Y 3º CURSO",4,JUNTA DE SANEAMIENTO,ANDE,M.E.C.,SI,LA  CANTIDAD DE SANITARIOS ES INSUFICIENTE PARA LA CANTIDAD  DE ALUMNOS. SE NESECITA SANITARIOS DIFERENCIADOS POR SEXO.,ITAPUA,7
95,707002,4913,"ESC, BAS. Nº 67 GERMAN WILCKE",67,CARMEN DEL PARANA,SAN BLAS,URBANA,,R6 Z1,120,E.E.B,2,JUNTA DE SANEAMIENTO,ANDE,SI,SI,NO CUENTA SANITARIO SEXADO,ITAPUA,7
41,708006,4936,ESC. BÁS. Nº 68 CARLOS A. LÓPEZ,68,CNEL. BOGADO,STA. ROSA,URBANA,,R2 Z1,33,E.E.B,1,ESSAP,ANDE,M.E.C.,SI,LA CANTIDAD DE SANITARIOS EXISTENTE NO ES SUFIECIENTE,ITAPUA,7
93,701011,4654,ESCUELA BÁSICA Nº 287 MITA TENONDERÁ (NIÑO DEL FURUTO),287,ENCARNACIÓN,Bº PACU CUA,URBANA,,R5 Z1,480,E.E.B,6,ESSAP,ANDE,M.E.C.,SI,LOS BAÑOS UTILIZADOS POR LOS ALUMNOS SE HALLAN EN MUY MALAS CONDICIONES YA QUE SE ENCUENTRAN MUY DETERIORADOS Y LOS DESAGUES NO RESPONDEN CORRECTAMENTE LA CATIDAD NO ES SUFICIENTE PARA EL NÚMERO DE ALUMNOS EXISTENTES.,ITAPUA,7
91,701024,4666,ESC. BÁS Nº 208 CONTRALMIRANTE ENRIQUE RAMÓN MARTINO,208,ENCARNACIÓN,Bª SAN ROQUE GSCRUZ,URBANA,,R5 Z1,270,INICIAL E.E.B Y  EDUC. INCLUSIVA,4,ESSAP,ANDE,M.E.C.,SI,"LOS SANITARIO ESTÁN EN MUY MAL ESTADO, DESDE LA PARTE DE PLOMERÍA QUE SE ENCUENTRAN TODAS TAPONADAS, LOS TECHOS A PUNTO DE CAERSE QUE CONSTITUYEN UN GRAVE PELIGRO PARA LA INTEGRIDAD DE LOS NIÑOS/AS Y JÓVENES",ITAPUA,7
39,712003,5090,"ESC. BÁS. Nº 166 ""GRAL. BERNARDINO CABALLERO""",166,GRAL. ARTIGAS,BARRIO Nº 4,URBANA,,R1 Z1,25,E. I.,1,SENASA,ANDE,M.E.C.,SI,NO CUENTA SANITARIOS ACORDE PARA ESE NIVEL,ITAPUA,7
36,712002,5089,"ESC. BÁS. Nº 3.864 ""PROF. PETRONA VERA DE DUARTE""",3864,GRAL. ARTIGAS,BARRIO Nº 4,URBANA,,R1 Z1,70,1ºY2º CICLO,2,SENASA,ANDE,M.E.C.,SI,PRECARIA CONSTRUCCIÓN,ITAPUA,7
35,712006,5093,"ESC. BÁS. Nº 2.698 ""CARLOS ANTONIO LÓPEZ""",2698,GRAL. ARTIGAS,BARRIO Nº 3,URBANA,,R1 Z1,180,1ºY2º CICLO,3,SENASA,ANDE,M.E.C.,SI,PRECARIA CONSTRUCCIÓN,ITAPUA,7
105,714001,5134,"ESC. BÁS. Nº 129 ""MCAL. JOSÉ F. ESTIGARRIBIA""",129,HOHENAU,HOHENAU 2,URBANA,,R1 Z2,653,E.E.B,4,JUNTA DE SANEAMIENTO,ANDE,SI,SI,LA CANTIDAD DE SANITARIOS NO ES SUFICIENTE PARA LA CANTIDAD DE ALUMNOS,ITAPUA,7
139,730002,4809,"ESC.BÁS.N° 2113 ""PAZ DEL CHACO""",2113,ITAPÚA POTY,ITAPÚA POTY,URBANA,,R5 Z2,360,E.E.B,3,ESSAP,SI,SI,SI,LOS SANITARIOS SON INSUFICIENTE PARA LA CANTIDAD DE ALUMNO,ITAPUA,7
96,715001,5158,"ESC. BÁS.Nº 614 ""DR. JOSÉ G. RODRÍGUEZ DE FRANCIA""",614,JESÚS,SAN MIGUEL,URBANA,,R1 Z2,85,E.E.B,8,SENASA,ANDE,SI,SI,EL TERCER CICLO NO CUENTA CON BAÑOS Y EL 2º CICLO NO POSEE LO SUFICIENTE PARA LA CANTIDAD DE ALUMNOS/AS POR LO QUE ES URGENTE CONTAR CON ESTE SERVICIO,ITAPUA,7
24,718003,5212,"ESC. BÁS. Nº 647 ""VIRGEN DE CAACUPÉ""",647,MAYOR OTAÑO,Bº UNIVERSITARIO,URBANA,,R6 Z2,705,E.E.B.,6,POZO ARTESIANO,ANDE,M.E.C.,SI,PORQUE LOS SANITARIOS CON QUE CUENTA LA INSTITUCIÓN YA NO ABASTECE A LA CANTIDAD DE ALUMNOS.,ITAPUA,7
43,719001,5235,ESC. BÁS. Nº 209 VICE PTE. SANCHEZ,209,S. COSME,Bº CENTRO,URBANA,,R2 Z1,440,E.E.B,2,SENASA,ANDE,M.E.C.,SI,LA CANTIDAD DE ALUMNOS SOBREPASA A LOS EXISTENTES,ITAPUA,7
21,724001,5454,ESC. BÁS. Nº 2507 MANUEL ORTIZ GUERRERO,2507,TOMÁS ROMERO P.,Bº SAN JOSE OBRERO - MARIA AUXILIADORA,URBANA,,R4 Z2,360,E.E.B 3° CICLO,2,ESSAP/SENASA,ANDE,M.E.C.,SI,SE CUENTA CON BAÑOS Y FALTA MÁS POR EL CRECIMIENTO DE LA CANTIDAD DE ALUMNOS,ITAPUA,7
19,724004,5457,ESC. BÁS. Nº 2614 PRIV. SUBV. MARIA AUXILIADORA,2614,TOMÁS ROMERO P.,Bº SAN JUAN,URBANA,,R4 Z2,112,COMPARTIDO,4,ESSAP/SENASA,ANDE,PRIVADO,SI,SE CUENTA CON DOS BAÑOS Y FALTA MÁS POR EL CRECIMIENTO DE LA CANTIDAD DE ALUMNOS YA QUE LOS MISMOS PROVIENEN DE FAMILIA DE POCO RECURSOS ECONÓMICO Y ALA VEZ AYUDAR A LA COMUNIDAD.,ITAPUA,7
101,722001,5385,"ESC. BÁS.Nº 739 ""PEDRO DE LLAMAS""",739,TRINIDAD,SAN LORENZO,URBANA,,R1 Z2,421,E.E.B,1,ESSAP,ANDE,SI,SI,SE NECESITA ORGANIZAR POR CICLOS.,ITAPUA,7
182,727003,5563,ESCUELA BÁSICA Nº 3303 ESPIRITU SANTO,3303,YATYTAY,SAN CAYETANO,URBANA,SAN CAYETANO,R3 Z2,58,E.E.B,6,SI,SI,SI,SI,NO ABASTECE CON LO QUE SE CUENTA.,ITAPUA,7
3,802008,5670,"ESC.BÁS.N° 131 ""DR.JOSEG.DE RODRIGUEZ""",131,AYOLAS,SAN JOSÉ MÍ,URBANA,,3,,E.I. Y E.E.B,1,ESSAP,SI,M.E.C.,SI,FALTA DE SANITARIO EN UN SECTOR DE LA INSTITUCION PARA SATISFACER LA DEMANDA,MISIONES,8
10,802002,5664,EDUC.INICIAL N° 420 PRIV.SUBV.MADRE C,420,AYOLAS,SANTA ROSA DE LIMA,URBANA,,3,,E.I.,2,ESSAP Y POZO,SI,PRIVADO,SI,"FALTA DE SANITARIOS DENTRO DE LA CLASE DE 
PRE-ESCOLAR.",MISIONES,8
1,802006,5668,"ESC.BÁS. N° 1315""SAN ROQUE G. 
DE SANTACRUZ""",1315,AYOLAS,VILLA PERMANENTE,URBANA,,3,,E.I.  Y EB,8,EBY,ANDE,EBY,SI,EEB 1°2°Y3ER.CICLOS  3 BAÑOS PARA VARONES Y 3 BAÑOS PARA MUJERES.  EI - 1PARA VARONES Y 1 PARA MUJERES.,MISIONES,8
2,802005,5667,"ESC.BÁS. N° 1915""AGUSTÍN PÍO BARRIOS""",1915,AYOLAS,CAMP.PERM.NÚCLEO 1,URBANA,,3,,E.I,6,EBY,ANDE,EBY,SI,"POR NO CONTAR CON INFRAESTRUCTURA ACORDE AL NIVEL, POR BRINDAR ESPACIOS SALUDABLES A LOS NIÑOS/AS",MISIONES,8
9,802011,5673,"ESC.BÁS. N° 2349""PROF.VICTOR VILLASANTI""",2349,AYOLAS,ESTERO BELLACO,RURAL,,3,,INICIAL Y E.E.B,1,POZO COMÚN,NO,NO,SI,MEJORAR EL NIVEL SANITARIO DE LA POBLACIÓN ESCOLAR,MISIONES,8
6,802016,5678,"ESC.BÁS. N° 2350""VIRGEN DE FÁTIMA""",2350,AYOLAS,COEYÚ 1,RURAL,,3,,COMPARTIDO,4,"POZO ARTESIANO 
PRIVADO",ANDE,EN GESTIÓN,SI,PROVEER A LOS ALUMNOS DE UN AMBIENTE SALUDABLE,MISIONES,8
8,802030,10935,"ESC.BÁS. N° 5999""JOSÉ A. FLORES""",5999,AYOLAS,B° VIRGEN DEL PILAR,URBANA,,3,,NIVEL INICIAL,2,EBY,ANDE,EBY,SI,PROVEER DE UN AMBIENTE SALUDABLE A LOS NIÑOS DE NIVEL INICIAL,MISIONES,8
1,801010,5626,"ESCUELA BÁSICA Nº 875 "" GRAL EDUARDO MARCELINO SANCHEZ INSFRAN""",875,SAN JUAN BAUTISTA,Bº UNIVERSITARIO,URBANA,,1,26,E.I.,2,ESSAP,ANDE,M.E.C.,SI,"SON NIÑOS Y NIÑAS DE 4 Y 5 AÑOS, ES NECESARIO QUE POSEAN SANITARIOS ACORDE AL NIVEL, ADEMAS DIFICULTA COMPARTIR CON LOS ALUMNOS DEL 1º Y 2º CICLO",MISIONES,8
32,910004,6176,ESC. BÁS. Nº 111 ANDRÉS BELLO,111,QUIINDY,Bº SAN LORENZO,URBANA,,3,215,E.E.B,6,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
3,804004,5753,"ESCUELA BÁSICA Nº 1700 "" DON RIGOBERTO CABALLERO""",1700,SAN MIGUEL,SAN PEDRO,RURAL,,1,70,E.E.B,6,SENASA,ANDE,M.E.C.,SI,"ES UNA NECESIDAD URGENTE CONTAR CON SANITARIO SEXADO ,PORQUE EL ACTUAL SANITARIO ES UN PELIGRO PARA LOS NIÑOS/AS  POR EL DETERIORO DEL TIEMPO",MISIONES,8
13,810005,5868,"ESC.BÁS.N° 2352""ALEJANDRO DEL RIO VERA""",2352,YABEBYRY,GALEANO CUE,RURAL,,3,,E.E.B,1,POZO COMÚN,NO,NO,SI,MEJORAR EL NIVEL SANITARIO DE LA POBLACIÓN ESCOLAR,MISIONES,8
48,902031,5942,"ESC. BÁS. Nº 6754 ""SAN FRANCISCO""",6754,ACAHAY,CARAGUATAY GUAZÚ,RURAL,,R1,40,COMPARTIDO,3,SENASA,ANDE,M.E.C.,SI,LETRINA EN MAL ESTADO,PARAGUARI,9
80,903012,5964,ESC. BÁS. Nº 1353 VIRGEN DEL ROSARIO,1353,CAAPUCÚ,CAPILLITA,RURAL,,3,130,E.E.B,3,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
44,903003,5955,ESC. BÁS. Nº 75 CNEL. VICENTE MONGELÓS,75,CAAPUCÚ,Bº SAN SALVADOR,URBANA,,3,200,E.E.B,3,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
102,903001,5953,ESC. BÁS. Nº 5371 ESPÍRITU SANTO,5371,CAAPUCÚ,Bº ESPÍRITU SANTO,URBANA,,3,110,E.E.B,2,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
108,903004,5956,ESC. BÁS. Nº 5372 MUJER PARAGUAYA,5372,CAAPUCÚ,COL. CNE.. VICENTE MONGELÓS,RURAL,,3,130,E.E.B,2,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
50,903006,5958,ESC. BÁS. Nº 1351 JUAN S. VILLALBA,1351,CAAPUCÚ,MONTIEL POTRERO,RURAL,,3,100,E.E.B,2,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
56,903008,5960,ESC. BÁS. Nº 2029 DON EMETERIO ROJAS,2029,CAAPUCÚ,MONTIEL POTRERO,RURAL,,3,120,E.E.B,3,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
86,903009,5961,ESC. BÁS. Nº 1350 EMILIANO GÓMEZ RÍOS,1350,CAAPUCÚ,YERÉ,RURAL,,3,180,E.E.B,3,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
62,903015,5967,ESC. BÁS. Nº 2807 SANTA LIBRADA,2807,CAAPUCÚ,MONTIEL POTRERO,RURAL,,3,80,E.E.B,2,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
112,903020,5972,ESC. BÁS. Nº 6875 VIRGEN MEDALLA MILAGROSA,6875,CAAPUCÚ,MBOPICUA,RURAL,,3,80,E.E.B,2,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
74,903019,5971,ESC. BÁS. Nº 180 JUAN E. O`LEARY,180,CAAPUCÚ,TAPE GUAZÚ,RURAL,,3,70,E.E.B,2,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
126,905019,6031,ESC. BÁS. Nº 464 ATANACIO J. GONZÁLEZ,464,CARAPEGUÁ,CALIXTRO,RURAL,,2,,E.I,2,SI,SI,M.E.C.,SI,,PARAGUARI,9
130,905034,6046,ESC. BÁS. Nº 2212 SAGRADO CORAZÓN DE JESÚS,2212,CARAPEGUÁ,ÑAGATICUE,RURAL,,2,94,E.E.B.,4,SI,SI,NO,SI,EL ACTUAL SANITARIO NO ABASTECE,PARAGUARI,9
9,905010,6022,ESC. BÁS. Nº 921 MARIA AUXILIADORA,921,CARAPEGUÁ,NDAVARÚ,RURAL,,2,,E.E.B.,3,,,FISCAL,SI,,PARAGUARI,9
146,905005,6017,ESC. BÁS. Nº 78 RCA. DE NICARAGUA,78,CARAPEGUÁ,Bº SAN MIGUEL,URBANA,,2,600,E.E.B.,2,SI,SI,SI,SI,LA CANTIDAD CON QUE SE CUENTA NO ES SUFICIENTE,PARAGUARI,9
43,906008,6088,ESC. BÁS Nº 779 NIÑO JESUS,779,ESCOBAR,CHIRCAL,RURAL,,1,160,E.E.B,1,SI,SI,SI,SI,CARENCIA DE ESTE SERVICIO,PARAGUARI,9
41,906002,6082,ESC. BÁS. Nº 220 OLIMPIA VILLAGRA,220,ESCOBAR,CENTRO,URBANA,,1,18,E.E.B,2,SI,SI,SI,SI,CARENCIA DE ESTE SERVICIO,PARAGUARI,9
49,906005,6085,ESC. BÁS. Nº 1393 SAN R. G. DE SANTA CRUZ,1393,ESCOBAR,YVYRATY'I,RURAL,,1,126,E.E.B,1,SI,SI,SI,SI,EL ACTUAL NO REUNE LAS CONDICIONES NECESARIAS,PARAGUARI,9
45,906011,6091,ESC. BÁS. Nº 562 DON ANGEL TALAVERA,562,ESCOBAR,GRAL AQUINO,RURAL,,1,40,E.E.B,2,SI,SI,SI,SI,PARA NIVEL JARDÍN Y PREESCOLAR,PARAGUARI,9
100,907002,6103,"ESC. BÁS. Nº 128 ""PARAGUAY- JAPÓN""",128,LA COLMENA,V. DE FÁTIMA,URBANA,,R1,460,E.E.B,6,SENASA,ANDE,M.E.C.,SI,DETERIORO,PARAGUARI,9
127,907001,6102,"ESC.BÁS. Nº 1117 ""PARROQ.SUBV.S.F.J""",1117,LA COLMENA,SAN FRANCISCO,URBANA,,R1,350,E.E.B,6,SENASA,ANDE,PRIVADO,SI,DETERIORO,PARAGUARI,9
161,908024,6138,ESC. BÁS. Nº 1855 DON JUSTO BENEGAS BARRIOS,1855,MBUYAPEY,MARÍA ANTONIA,RURAL,COL.MARÍA ANTONIA,7,154,1º Y 2º CICLOS,6,SENASA,ANDE,SI,SI,"LA INSTITUCIÓN NO CUENTA CON SANITARIO ACORDES A LAS EXIGENCIAS QUE LOS CHICOS NECESITAN PARA SU MEJOR DESARROLLO EDUCATIVO. TENEMOS UNA LETRINA MODIFICADA DEL AÑO 1980, LOS ÑIÑOS CORREN PELIGROS DE SEGUIR USANDO.",PARAGUARI,9
155,908003,6117,ESC.BÁS.Nº74 PTE ELIGIO AYALA,74,MBUYAPEY,B.VIRGEN DE LOURDE,URBANA,,4,320,E.I. Y E.E.B,5,AGUA CORRIENTE,ANDE,M.E.C.,SI,,PARAGUARI,9
98,908012,6126,ESC. BÁS. Nº 2813,2813,MBUYAPEY,ARROYO COSTA,RURAL,,4,30,E.E.B.,2,NO,NO,SI,SI,LA INSTITUCIÓN NO CUENTA CON SANITARIO DIFERENCIADO,PARAGUARI,9
159,908012,6126,ESC. BÁS. Nº 2813 SAN RAMÓN,2813,MBUYAPEY,ARROYO COSTA,RURAL,,4,30,1º Y 2º CICLOS,2,NO,NO,SI,SI,LA INSTITUCIÓN NO CUENTA CON SANITARIO DIFERENCIADO,PARAGUARI,9
151,908015,6129,"ESC. BÁS, Nº 2810 MONS. JUAN S. BOGARÍN",2810,MBUYAPEY,ISLA ALTA,RURAL,,4,15,EDUCACIÓN,2,POTABLE,ANDE,M.E.C.,SI,,PARAGUARI,9
143,908018,6132,ESC. BÁS. Nº 1858 COL. NAC. PETRONA GIMÉNEZ DE SILVERO,1858,MBUYAPEY,ÑUAPUA,RURAL,,,120,COMPARTIDO,4,POZO ARTESIANO,ANDE,M.E.C.,SI,LO QUE HAY YA NO ABASTECE A LOS ALUMNOS Y ALUMNAS QUE DEBEN FORMAR COLAS PARA USAR EL SANITARIO,PARAGUARI,9
10,908014,6128,ESC. BÁS. Nº 2811 SAN ROQUE G. DE SANTA CRUZ,2811,MBUYAPEY,CAPILLA CUÉ,RURAL,,4,,E.E.B.,1,POZO ARTESIANO,,NO,SI,"LA ESCUELA ESTÁ ASENTADA EN UN LUGAR MUY HÚMEDO QUE CONTRIBUYE A LA PROLIFERACIÓN DE VIRUS CON UN SANITARIO INADECUADO, LOS ÑIÑOS Y ÑIÑAS ESTÁN MÁS EXPUESTAS A INFECCIONES, QUE REPERCUTEN EN LA FORMACIÓN ACADÉMICA DE EDUCANDOS.",PARAGUARI,9
162,908017,6131,ESC. BÁS. Nº 2808 EMILIANO BAREIRO,2808,MBUYAPEY,ÑANDURUGUÁ,RURAL,,4,5,E.E.B.,1,POZO ARTESIANO,NO,NO,SI,LA INSTITUCIÓN NO CUENTA CON EL SANITARIO RECOMENDABLE REQUERIDO PARA EVITAR CIERTAS AFECCIONES MÁS PARA LA ZONA RURAL ES IMPRESCINDIBLE LA CONSTRUCCIÓN DE UN SANITARIO,PARAGUARI,9
33,901009,5884,ESC. BÁS. Nº 746 DEFENSORES DEL CHACO,746,PARAGUARÍ,MBATOVI,RURAL,,1,30,E.E.B,2,SI,SI,SI,SI,DÉFICIT DE ESTE SERVICIO.,PARAGUARI,9
35,901010,5885,ESC. BÁS. Nº 184 DON CEFERINO PEÑA,184,PARAGUARÍ,CERRO LEÓN,RURAL,,1,168,E.E.B,6,SI,SI,SI,SI,EXISTENTE EN ESTADO DEPLORABLE,PARAGUARI,9
37,901011,5886,ESC. BÁS. Nº 498 JUAN SIMÓN IRIARTE,498,PARAGUARÍ,ÑUATI,RURAL,,1,186,E.E.B,4,SI,SI,SI,SI,DETERIORO DE LOS EXISTENTES,PARAGUARI,9
39,901019,5894,ESC. BÁS. Nº 5360 CABO 1º ALEJANDRO PORTILLO,5360,PARAGUARÍ,MBATOVI STO TOMÁS,RURAL,,1,57,E.E.B,3,SI,NO,SI,SI,SOLO POSEE LETRINA,PARAGUARI,9
31,901008,5883,ESC. BÁS. Nº 686 PROF. JULIO FRONTANILLA,686,PARAGUARÍ,COSTAPUCÚ,RURAL,,1,203,E.E.B,1,SI,SI,SI,SI,NO CUENTA CON ESTE SERVICIO,PARAGUARI,9
1,909002,6153,"ESCUELA BÁSICA Nº 1.130  ""PARROQ. PRIV. SUBV. NTRA SRA DEL ROSARIO""",1130,PIRAYÚ,PIRAYÚ -BARRIO N° 2,URBANA,,1,60,E.I,2,JUNTA DE SANEAMIENTO,ANDE,DIÓCESIS,SI,ADECUACIÓN AL NIVEL DE NIÑOS /AS DEL N.I,PARAGUARI,9
26,910012,6184,ESC. BÁS. Nº 1339 MARÍA ANTONIA CANDIA,1339,QUIINDY,ACHOTEI,RURAL,,3,70,E.E.B,4,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
14,910002,6174,ESC. BÁS. Nº 280 PROF. CRISTÓBAL PÉREZ,280,QUIINDY,B. CABALLERO,URBANA,,3,70,E.I.,4,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
20,910002,6174,ESC. BÁS. Nº 280 PROF. CRISTÓBAL PÉREZ,280,QUIINDY,B. CABALLERO,URBANA,,3,350,E.E.B,6,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
137,911008,6223,ESC. BÁS. Nº 1372 PROF. VICTORIA DE LA CRUZ SOSTOA DE VILLANUEVA,1372,QUYQUYHÓ,MBOI CAÉ,RURAL,,3,250,E.E.B,4,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
129,911007,6222,ESC. BÁS. Nº 1373 DON SIXTO R. SAMANIEGO,1373,QUYQUYHÓ,RINCÓN,RURAL,,3,130,E.E.B,3,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
133,911011,6226,ESC. BÁS. Nº 1369 DON ISAAC ORTÍZ,1369,QUYQUYHÓ,CERRO GUY,RURAL,,3,200,E.E.B,3,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
123,911014,6229,ESC. BÁS. Nº 910 CPTÁN. ANTONIO TOMÁS YEGROS,910,QUYQUYHÓ,COSTA PUCÚ,RURAL,,3,250,E.E.B,4,SENASA,ANDE,M.E.C.,SI,DÉFICIT,PARAGUARI,9
