14,1110021,17826,EEB: 2657 INMACULADA CONCEPCIÓN,,M.R. A.,SAN LUIS,URBANA,,R9,350,N1,7,3,POR HABER SIDO ATROPELLADO POR MALEANTES,CENTRAL,11
15,,,ESCUELA BASICA N°6245 EZEQUIEL RAMIREZ,,YPANÉ,POTRERITO,URBANA,29 DE AGOSTO,2,242,N1,3,-,DETERIORO,CENTRAL,11
19,,,CALOS ANTONIO LÓPEZ,,ÑEMBY,CENTRO,URBANA,,3,1366,N1,10,,CONSTRUCCIÓN ANTIGUA Y OBSOLETA,CENTRAL,11
25,1106023,27053,COLEGIO NACIONAL  SAN CAYETANO,,ITAUGUA,CONAVI KM 25,URBANA,,R4,700,COMPARTIDO,9,,"LOS EXISTENTES PRESENTA PROBLEMAS DE PISO, PLOMERÍA, RAJADURA EN LAS PAREDES, DETERIORO DE PINTURA ",CENTRAL,11
27,,,ESC. BÁS. PAZ DEL CHACO,,ÑEMBY,CAÑADITA,URBANA,,3,200,N1,1,,"PLOMERÍA, ELECTRICIDAD, PINTURA",CENTRAL,11
30,1110018,17825,EEB: 2378 FÉLIX RUIZ,,M.R. A.,CAAGUYCUPE,URBANA,,R9,440,N1,5,5,DEBIDO A QUE LOS SANITARIOS EXISTENTES SE ENCUENTRAN DETERIORADOS QUE HACEN IMPOSIBLE SU UTILIZACIÓN PUDIENDO OCASIONAR ACCIDENTES,CENTRAL,11
35,,,ESC. BÁS. N 5600 PROF. MARÍA ADOLFINA LUGO,,YPANÉ,COSTA ALEGRE,RURAL,,2,350,E.E.B,10,,LOS SANITARIOS SE ENCUENTRAN EN MALAS CONDICIONES,CENTRAL,11
46,1110001,17822,EEB: 240 GRAL. EUGENIO ALEJANDRINO GARAY,,M.R. A.,CENTRAL,URBANA,,R9,1200,N1,20,20,CAÑERIAS ROTAS DESGASTADAS GRIFOS Y CISTERNAS EN MAL ESTADO REPOSICIÓN,CENTRAL,11
47,,,DON BIENVENIDO OSORIO,,ÑEMBY,CAAGUAZÚ,URBANA,,3,400,COMPARTIDO,6,6,"MEJORAR ESTÉTICA, PISOS Y PINTURA",CENTRAL,11
55,,17985,WALTER ACARÍAS ZARACHO,,ÑEMBY,PA'I ÑU,URBANA,,3,100,COMPARTIDO,2,,"MEJORAR ESTÉTICA, PISOS Y PINTURA",CENTRAL,11
61,1106005,37517,SEDE TUTORIAL 27 ,,ITAUGUA,BARRIO 6 DE ENERO,URBANA,,R4,455,COMPARTIDO,6,,"DETERIORO DE LA CAÑERIA, GRIETAS EN LAS PAREDES",CENTRAL,11
62,1110009,17824,EEB: 403 PROF. QUINTINA PAREDES SILVA,,M.R. A.,CORUMBACUE,URBANA,,R9,800,N1,10,2,ES DE NECESIDAD BASICA SON INDISPENSABLES PARA LA HIGIENIZACIÓN DE LOS ALUMNOS,CENTRAL,11
63,1112037,17178,SAN PEDRO Y SAN PABLO,,ÑEMBY,LOS NARANJOS,URBANA,,3,31,E.I,2,,CONSTRUCCIÓN ANTIGUA Y OBSOLETA,CENTRAL,11
74,1114057,27708,CENTRO EDUCATIVO  JUAN PABLO ZARACHO,,SAN LORENZO,SAN MIGUEL ARCÁNGEL,URBANA,,R1,150,COMPARTIDO,1,0,PISO Y PLOMERIA,CENTRAL,11
79,,,DIVINO NIÑO JESÚS,,ÑEMBY,PA'I ÑU,URBANA,,3,200,E.E.B,,2,LOS BAÑOS NO ESTÁN SEXADOS,CENTRAL,11
85,,,NUESTRA SEÑORA DE LA ASUNCIÓN,,ÑEMBY,VISTA ALEGRE,URBANA,,3,345,E.I/E.E.B,12,,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS,CENTRAL,11
91,,,SAN JUAN BAUTISTA,,ÑEMBY,LA LOMITA,URBANA,,3,150,E.E.B,6,,CONSTRUCCIÓN ANTIGUA Y OBSOLETA,CENTRAL,11
106,,,DIVINO MAESTRO,,ÑEMBY,RINCÓN,URBANA,,3,630,E.E.B,6,,"MEJORAR ESTÉTICA, PISOS Y PINTURA",CENTRAL,11
112,,17981,NTRA. SRA. DEL HUERTO,,ÑEMBY,RINCÓN,URBANA,,3,400,COMPARTIDO,2,,"ELECTRICIDAD, PLOMERÍA, PISO",CENTRAL,11
131,7860,17692,E.E.B 3522 ESC. BÁS. Nº3522 LA ESPERANZA,,ITÁ,RUTA Nº1.MCAL. LÓPEZ. KM.35,RURAL,AVEIRO,R5,175,E.E.B,7,,URGENTE REPARACION ATENTA CONTRA LA VIDA DE LOS ALUMNOS,CENTRAL,11
138,1114040,17572,CENTRO EDUCATIVO 2392 VILLA LAURELTY,,SAN LORENZO,LAURELTY,URBANA,,R1,469,N1,8,8,POR MAL ESTADO E INSTALACIONES ELECTRICAS,CENTRAL,11
142,1114017,27543,COLEGIO NACIONAL  SAN LORENZO,,SAN LORENZO,MARÍA AUXILIADORA,URBANA,,R1,1800,COMPARTIDO,4,4,"POR LA GRAN POBLACION MIXTA EXISTENTE, SE NECESITA ADECUAR LOS SANITARIOS, PARA GARANTIZAR EL NORMAL DESENVOLVIMIENTO DE LOS ESTUDIANTES, A FIN DE QUE CUENTEN CON VESTUARIOS Y DUCHAS, PARA LAS HORAS DESTINADAS A DEPORTE, ADEMAS DE DIVISIORIAS APROPIADAS. ",CENTRAL,11
162,0,27582,COLEGIO  COLEG. NAC. NTRA. SRA. STELLA MARY ,,CAPIATA,ROJAS CAÑADA,RURAL,,R3,650,COMPARTIDO,8,,"POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS, ",CENTRAL,11
172,1114039,17573,EDUCACIIÓN ESPECIAL 4189 SAN MIGUEL ARCANGEL,,SAN LORENZO,SAN MIGUEL,URBANA,,R1,1100,N1,4,2,MAL ESTADO DE LOS SANITARIOS,CENTRAL,11
176,1106065,27563,COLEGIO NACONAL SAN RAFAEL,,ITAUGUA,ITAUGUA GUAZU,URBANA,,R4,900,COMPARTIDO,3,3,"PARA MEJORAR LOS ASPECTOS ESTETICOS, DETERIORO DE LA PINTURA, PISO",CENTRAL,11
178,1106027,27682,COLEGIO NACONAL HEROES DEL CHACO,,ITAUGUA,CÑIA. YVYRATY,URBANA,,R4,117,COMPARTIDO,3,,"POR SUPERPOBLACION DE ALUMNOS, REPARACION DE LAS INSTALACIONES",CENTRAL,11
182,1106005,27518,COLEGIO NACIONAL VIRGEN DEL ROSARIO,,ITAUGUA,BARRIO 6 DE ENERO,URBANA,,R4,587,COMPARTIDO,,2,POR MEJORAR LOS ASPECTOS HIGIENICOS,CENTRAL,11
184,1114030,27544,COL.NAC  DR. EMILIO CUBAS ,,SAN LORENZO,CARPELLANIA ,URBANA,,R2,220,COMPARTIDO,1,1,"DEBERÁN SER CAMBIADAS LAS CAÑERIAS, LOS INODOROS, LAVATORIOS,Y URGENTE  UN POZO CIEGO ",CENTRAL,11
186,1114017,27543,COLEGIO NACIONAL  SAN LORENZO,,SAN LORENZO,MARÍA AUXILIADORA,URBANA,,R1,1900,COMPARTIDO,2,2,LA INSTITUCION NECESITA SANITARIOS EN BUEN ESTADO POR LA GRAN DEMANDA DE ALUMNOS,CENTRAL,11
188,1114215,27545,COLEGIO NACIONAL  MARISCAL ESTIGARRIBIA,,SAN LORENZO,REDUCTO,URBANA,,R1,270,COMPARTIDO,6,,"CAMBIO DE AZULEJOS ( PARA EL MIJITORIO, INODOROS, CISTERNAS, LAVATORIOS) ",CENTRAL,11
196,Err:512,Err:512,COLEGIO NACIONAL SAN RAFAEL,,SAN LORENZO,SAN RAFAEL,URBANA,ERR:512,R1,300,COMPARTIDO,2,2,EL BAÑO YA NO ES APTO PARA UTILIZAR YA QUE ATENTA CONTRA LA SALUD DE LOS JOVENES,CENTRAL,11
1,,18430,ESC. BAS. Nª 130 HEROES DE LA GUERRA DEL CHACO,,ALBERDI,SANTA ELENA,URBANA,,3,667,NI Y E.E.B,4 por sexo,,"SE HACE IMPERIOSA LA NECESIDAD DE CONTAR CON SANITARIOS EN BUEN ESTADO, POR LA EXESIVA CANTIDAD.",ÑEEMBUCU,12
2,,18442,ESC. BAS. Nª 85 CARLOS A. LOPEZ,,VILLA OLIVA,CENTRO,URBANA,            -,3,194,NI Y E.E.B,5,,ELECTRICIDAD Y PLOMERIA _ POZO CIEGO.,ÑEEMBUCU,12
4,,,COL. NAC. ALFEREZ IGNACIO ITURBE,,PJC,CÑIA RAUL OCAMPO ROJAS,RURAL,         -,2,150,3ER. CICLO,2,       -,,AMAMBAY,13
7,18831,,ESC.BAS. Nº5681 AMISTAD I,,PJC,JARDIN AURORA ,URBANA,,1,470,"1º, 2º Y 3ER.CICLOS",8,       -,,AMAMBAY,13
12,,,ESC.BAS. Nº368 CNEL MARIA ARGAÑA,,PJC,GRAL. DIAZ,URBANA,          -,2,335,COMPARTIDO,7,        -,,AMAMBAY,13
14,1301009,9858,ESC.BAS.Nº5682 ,,PJC,VIRGEN DE CAACUPE,RURAL,          -,1,50,1º Y 2º CICLOS,6,        -,,AMAMBAY,13
17,1301079,28663,COL.NAC.ISAACORTIZ,,SANJA PYTA,FORTUNA GUASU,RURAL,        -,1,65,EEB,5,           -,,AMAMBAY,13
18,,,ESC.BAS Nº1333 ELISA ALICIA LINCH,,PJC,OBRERO,URBANA,        -,2,250,1º Y 2º C,5,        -,,AMAMBAY,13
20,18896,,ESCBAS.Nº6186 PRIVSUB NTRA SEÑORA DEL ROSARIO,,PJC,MARIA VICTORIA,URBANA,         -,1,420,EEB,2,        -,,AMAMBAY,13
2,1301079,28663,COLEGIO NACIONAL ISAAC ORTIZ,,ZANJA PYTA,FORTUNA GUASU,RURAL,COL. FORTUNA GUASU,1,95,N.M.,5,5,NECESITAN REPARACIÓN EN PARTE DE PLOMERIA Y ELECTRICIDAD EN FORMA URGENTE,AMAMBAY,13
2,11600,21197,COL. NAC. PASTORAL SOCIAL,,CURUGUATY,ARAUJO CUE,RURAL,ARAUJO CUE P.S.,2,150,N.M.,2,,DETERIORO DE CAÑERÍAS Y ACCESORIOS,CANINDEYU,14
5,9291,20209,COL.NAC. SALTOS DEL GUAIRA,,SALTOS DEL GUAIRA,VILA NUEVA,URBANA,,9,,E.E.B.,1,,CONSTRUCCIÓN NUEVA,CANINDEYU,14
11,9303,320365,COLEGIO NACIONAL NUEVA ESPERANZA,,N.ESPERANZA,N.ESPERANZA,URBANA,,R-8,130,NM,2,0,DEFICIT,CANINDEYU,14
2,,,ESC. BÁS.  RÍO NEGRO,,BENJAMÍN ACEVAL,RÍO NEGRO KM 174,RURAL,,2,45,E.E.B,2,,NO CUENTA CON SANITARIOS,PDTE. HAYES,15
4,,,ESC. BÁS. N° CHACO BOREAL,,BENJAMÍN ACEVAL,KM 191,RURAL,,2,20,E.E.B,2,,NO CUENTA CON SANITARIOS,PDTE. HAYES,15
12,,,CENTRO DE EDUCACIÓN ESPECIAL DE BENJAMÍN ACEVAL,,BENJAMÍN ACEVAL,CENTRAL,URBANA,,2,50,EESP,2,,PARA LA PLANTA ALTA Y EVITAR QUE LOS NIÑOS BAJEN TENIENDO EN CUENTA QUE MUCHAS VECES ES DIFICULTOSO,PDTE. HAYES,15
13,,,COLEGIO NACIONAL ISLA ITÁ,,BENJAMÍN ACEVAL,ISLA ITÁ,RURAL,,2,100,E.M.,3,,POR DÉFICIT. ,PDTE. HAYES,15
14,,,COLEGIO NACIONAL SANTA TERESITA,,BENJAMÍN ACEVAL,SANTA TERESITA,RURAL,,2,60,E.M.,3,,NO SE CUEBTA CON SANITARIO ADUCUADO PARA EL NIVEL,PDTE. HAYES,15
3,1702023,6831,COLEGIO NACIONAL JUANA MARÍA DE LARA,,LA VICTORIA,DON BOSCO,URBANA,-,2,126,COMPARTIDO E.E.B,2,2,PLOMERIA,ALTO PARAGUAY,17
4,1701005,2352,COLEGIO NACONAL TTE. 1º ADOLFO ROJAS SILVA,,BAHÍA NEGRA,BAHÍA NEGRA,URBANA,-,1,99,COMPARTIDO ,3,3,DETERIORO ,ALTO PARAGUAY,17
2,1702009,8859,COLEGIO NAC. CAP. MARCIAL RAMÍREZ,,CARMELO PERALTA,CARMELO PERALTA,URBANA,-,2,200,E.E.B 3º C Y NM,10,,DETERIORO ,ALTO PARAGUAY,17
5,1702011,6331,COLEGIO NAC. LA ESPERANZA,,CARMELO PERALTA,PTO LA ESPERANZA,URBANA,-,2,68,E.E.B 3º C Y NM,5,,DETERIORO ,ALTO PARAGUAY,17
6,1702010,8770,ESC. BÁS. Nº 596 PROF. DR. LUIS MARÍA ARGAÑA,596,CARMELO PERALTA,ISLA MARGARITA,RURAL,-,2,36,E.E.B 1ºY 2º C,5,5,DETERIORO ,ALTO PARAGUAY,17
1,1702003,7600,ESC. BÁS. Nº 2894 GRAL BERNARDINO CABALLERO ,2894,LA VICTORIA,PUERTO CASADO,URBANA,-,2,231,1º CICLO,2,2,PLOMERIA,ALTO PARAGUAY,17
50,1001032,6464,ESC. BÁS. Nº 5416 SAN ROQUE GONZÁLEZ DE SANTA CRUZ ,5416,DOMINGO M. DE IRALA,KM. 7 Bº ACARAY,URBANA,-,1,419,E.E.B. ,4,4,NECESIDAD URGENTE POR PERDER SU VIDA ÚTIL. ,ALTO PARANA,10
67,1001088,6520,ESC. BAS. Nº  1523 JUANA MARIA DE LARA ,1523,CIUDAD DEL ESTE,KM 8 MONDAY ,URBANA,-,R1,785,E.E.B,3,-,"DETERIORO DE LA INFRAESTRUCTURA, YA NO ABASTECE POR LA CANTIIDAD DE ALUMNOS",ALTO PARANA,10
68,1001293,7194,ESC. BAS. Nº  5412 SAGRADA FAMILIA ,5412,CIUDAD DEL ESTE,KM 11 MONDAY ,URBANA,-,R1,400,E.E.B,2,-,"DETERIORO DE LA INFRAESTRUCTURA, YA NO ABASTECE POR LA CANTIIDAD DE ALUMNOS",ALTO PARANA,10
51,1001045,11069,ESC. BÁS. Nº 823 SOLDADO PARAGUAYO ,823,DOMINGO M. DE IRALA,Bº DON BOSCO,URBANA,-,1,1050,E. INICIAL    ,4,4,"PUES YA URGE EL CAMBIO EN CUANTO A ACCESORIOS DE PLOMERÍA, CAMBIOS DE SISTERNA, ARREGLOS DE PARTE ELÉCTRICA. ",ALTO PARANA,10
52,1001045,11069,ESC. BÁS. Nº 823 SOLDADO PARAGUAYO ,823,DOMINGO M. DE IRALA,Bº DON BOSCO,URBANA,-,1,-,E.E.B.,6,6,,ALTO PARANA,10
2,1001007,11041,"ESC. BAS. Nº 1189 ""SAGRADA FAMILIA""",1189,CIUDAD DEL ESTE,AREA HAB. Nº 3,URBANA,,R1,1200,"1º,2º Y 3ºC-E.E.B",30,30,DESPERFECTO DE LA TOTALIDAD DE LOS SANITARIOS,ALTO PARANA,10
3,1001073,6505,"ESC. BAS. Nº 2977 ""8 DE DICIEMBRE""",2977,CIUDAD DEL ESTE,BO. 23 DE OCTUBRE,URBANA,_ ,R1,700,"1º,2º Y 3ºC-E.E.B",5,_ ,"DETERIORO DE LA INFRAESTRUCTURA, YA NO ABASTECE POR LA CANTIIDAD DE ALUMNOS",ALTO PARANA,10
66,1001015,6447,ESC. BAS. Nº  2982 SAN MIGUEL ,2982,CIUDAD DEL ESTE,Bº SAN MIGUEL ,URBANA,-,R1,428,E.E.B,6,-,"PLOMERIA, ELECTRICIDAD. PINTURA",ALTO PARANA,10
46,1001183,6676,ESC. BÁS. Nº 6707 SAN JOSÉ ,6707,DOMINGO M. DE IRALA,KM. 7 DON BOSCO,URBANA,-,1,330,E. INICIAL    E.E.B.,4,-,"MANTENIMIENTO, PLOMERÍA. ",ALTO PARANA,10
1,1001190,6684,"ESC. BAS. Nº 6209""NIÑO SALVADOR""",6209,CIUDAD DEL ESTE,BO. BOQUERON,URBANA,ASENTAMIENTO BOQUERON II,R1,214,"1º,2º Y 3ºC-E.E.B",4,4,ATENTA CONTRA LA VIDA DE LOS NIÑOS Y LA ESTETICA DE LA INSTITUCION,ALTO PARANA,10
49,1001244,10215,ESC. BÁS. Nº 15377 NUEVA ESPERANZA ,15377,DOMINGO M. DE IRALA,KM. 7 Bº ACARAY,URBANA,LA AMISTAD,1,150,"E.E.B.                    (1º, 2º, 3º CICLOS)",2,-,"ES DE EXTREMA NECESIDAD LA CONSTRUCCIÓN DE SANITARIOS, YA QUE LOS ACTUALES CARECEN DE MANTENIMIENTO Y SE VIENE SOLICITANDO DESDE EL AÑO 2010. ",ALTO PARANA,10
4,1001086,6518,ESC. BÁS. Nº 5443 PROF. GERARDO AGUINAGALDE CABRAL ,5443,CIUDAD DEL ESTE,CALLE 8 MONDAY,URBANA,-,R1 ,350,"1º, 2º Y 3º CICLOS",4,-,POR ATENTAR CONTRA LA SALUD DE LOS ALUMNOS. ,ALTO PARANA,10
22,1004004,6804,"ESC. BÁS. Nº 1634 ""GRAL. BERNARDINO CABALLERO""",1634,DR. JUAN L. MALLORQUÍN,SANTA ROSA,URBANA, -,4,255,E.E.B.,1,1,"LOS SANITARIOS FUERON CONSTRUIDOS HACE 30 AÑOS ATRÁS Y ESTÁ EN UN ESTADO DEPRORABLE, INSALUBRE, CEÑARIAS ROTOS, FALTA DE PINTURA, TECHO, PUERTA ETC.",ALTO PARANA,10
10,1005009,6840,ESC.BÁS Nº 273 ALVAR NUÑEZ CABEZA DE VACA,273,HERNANDARIAS,SAN JOSÉ,URBANA,-,2,600,E.E.B( 3º CICLO),6,-,REPARACIÓN DE SANITARIOS SEXADOS INDIVIDUALES,ALTO PARANA,10
9,1005015,6846,ESC.BÁS. Nº 3911DIVINA MISERICORDIA,3911,HERNANDARIAS,PUERTA DEL SOL,URBANA,-,2,1105,E.E.B Y E.M.,3,-,REPARACIÓN DE SANITARIOS SEXADOS INDIVIDUALES,ALTO PARANA,10
8,1005071,6901,ESC.BAS.Nº 4816 ADELA SPERATI,4816,HERNANDARIAS,Bº LA AMISTAD,URBANA,-,2,230,EDUC.INICIAL Y E.E.B,4,-,EN PESIMOS ESTADOS LA CONSTRUCCIÓN,ALTO PARANA,10
35,1017016,7460,ESC. BÁS. Nº 2428 VIRGEN DE SCHOENSTATT,2428,MBARACAYÚ,KM 42,URBANA,KM 42 ,6,120,E.E.B.,4,-,DEPLORABLE ESTADO POR EL USO CONTINUO Y POR LOS AÑOS DE USO,ALTO PARANA,10
13,1011044,7191,ESC. BÁSICA Nº 2.971 ROQUE G. DE SANTA CRUZ,2971,MINGA GUAZÚ,KM. 14 MONDAY,URBANA,,2A,91,E.I.,4,,PARA OFRECER MEJOR CONDICIÓN,ALTO PARANA,10
39,1011003,7150,COLEGIO Y ESC. BAS. Nº 5495 PADRE G. CORONEL,5495,MINGA GUAZÚ,KM. 16,URBANA, -,2B,300,COMPARTIDO,10, -,"DESDE SU CONSTRUCCIÓN HACE MAS DE 7 AÑOS, NUNCA HAN SIDO REPARADO Y SE ENCUENTRAN EN MUY MAL ESTADO",ALTO PARANA,10
14,1011005,7152,ESC. BÁS. Nº 279 DOÑA DIONISIA A S DE FRANCO,279,MINGA GUAZÚ,KM. 16,URBANA, -,2B,425,E.E.B,8, - ,SE ENCUENTRA EN MAL ESTADO Y NECESITA REPARACIÓN DE PLOMERIA Y CAMBIOS DE ACCESORIOS,ALTO PARANA,10
12,1011026,7173,ESC. BÁS. Nº 2968 S. JUAN B. DE LA SALLE,2968,MINGA GUAZÚ,KM. 14 ACARAY,URBANA,,2A,673,E.E.B.,4,,LOS SANITARIOS ESTÁN EN MAL ESTADO,ALTO PARANA,10
17,1002009,6742,ESC. BÁS. Nº 1294 SAN PEDRO APÓSTOL,1294,PDTE. FRANCO,ÁREA HAB. Nº 05,URBANA, -,3,826,E.E.B. ,12,12,SE NECESITA UNA REPARACIÓN URGENTE DE LOS SANITARIOS YA NO FUNCIONA COMO DEBE SER PUES EXPIDE OLOR MUY DESAGRADABLE Y ESTÁ TODO TRANCADO Y SE ENCUENTRA MUY DETERIORAD. ,ALTO PARANA,10
19,1002024,6757,ESC. BÁS. Nº 4324 SANTA INÉS ,4324,PDTE. FRANCO,Bº SANTA INÉS,URBANA, -,3,629,E.I.Y E.E.B.,2,2,"FALTA REPARAR PARTE DE CAÑERIA, REBOCAR, MARCO, PUERTA NUEVA Y OTROS REAJUSTES",ALTO PARANA,10
65,1001057,6489,"ESC. BAS. Nº  5426""SAN FRANCISCO""",5426,CIUDAD DEL ESTE,BO. SANTA ANA,URBANA,_ ,R1,420,"1º,2º Y 3ºC-E.E.B",5,_ ,DETERIORO DE LA INFRAESTRUCTURA,ALTO PARANA,10
20,1002004,6737,ESC. BÁS Nº 3592  MARÍA AUXILIADORA ,3592,PDTE. FRANCO,Bº MARÍA AUXILIADORA,URBANA, -,3,752, E.E.B.,10, -,POR QUE ESTAN MUY DETERIORADO,ALTO PARANA,10
55,1002013,6746,ESC. BÁS. Nº 3591 SAN LORENZO ,3591,PDTE. FRANCO,SAN LORENZO ,URBANA, -,3,452,E.E.B. ,6,4,"DETERIODO DE CAÑERIAS, CANILLAS, PUERTAS, VIDRIOS PARA VENTANAS, SISTERNAS E INSTALACIONES ELÉCTRICAS",ALTO PARANA,10
62,1005059,6889,ESC.BAS.Nº 1895 RVD.PADRE ROMUALDO G.CARTERA,1895,SANTA FE DEL PARANÁ,SANTA FE DEL PARANÁ,URBANA,-,2,410,E.E.B,10,-,REPARACIÓN ,ALTO PARANA,10
13,1301147,12397,ESC.BAS. Nº 7064 SAN ROQUE GONZALEZ DE SANTA CRUZ,7064,PJC,PARQUE DEL SUB,RURAL,          -,1,80,1º Y 2º CICLOS,3,        -,,AMAMBAY,13
5,1301026,9075,ESC.BAS. Nº 366 CNEL TEOFILO MIRANDA,366,PJC,CÑIA RAUL OCAMPO ROJAS,RURAL,         -,2,120,1º Y 2º CICLOS,6,2,,AMAMBAY,13
8,1301060,9108,ESC.BAS. Nº 1887 ADELA SPERATTI,1887,PJC,SAN BLAS,URBANA,          -,1,230,1º Y 2º CICLOS,3,            -,,AMAMBAY,13
1,1301151,13605,ESC.BAS. Nº 7207 SANTO DOMINGO SAVIO,7207,PJC,SANTA ANA,RURAL,SANTA ANA,2,310,1º Y 2º CICLOS,3,3,,AMAMBAY,13
19,1301055,9104,ESC.BAS. Nº 710 DON CARLOS A. LOPEZ,710,PJC,PERPETUO SOCORRO,URBANA,        -   ,2,800,EEB,  -,        -,,AMAMBAY,13
11,1301049,9098,ESC.BAS.Nº 3407 MARIA AUXILIADORA,3407,PJC,COL MARIA AUXILIADORA,RURAL,          -,2,105,1º Y 2º CICLOS,5,        -,,AMAMBAY,13
2,1301043,9092,ESC.BAS. Nº 1663 MCLA. JOSE FELIX ESTIGARRIBIA,1663,PJC,LORITO PICADA,RURAL,         -,2,80,"1º, 2º Y 3ER.CICLOS",4,4,,AMAMBAY,13
9,1301101,9147,ESC.BAS.Nº 5678 SAN ALFONSO,5678,PJC,VILLA CONAVI,URBANA,          -,1,180,EI Y EEB,1,        -,,AMAMBAY,13
3,1301102,9148,ESC.BAS.Nº 3694 SAN JUAN NEUMAN,3694,PJC,SAN JUAN NEUMAN,URBANA,         -,2,200,EI Y EEB,5,5,,AMAMBAY,13
10,1301103,9149,ESC.BAS.Nº 3695 NIÑO JESUS,3695,PJC,SAN JUAN NEUMAN,URBANA,          -,2,350,EI Y EEB,10,            -,,AMAMBAY,13
16,1301095,9141,ESC.BAS. Nº 1298 CNEL FELIZ BOGADO,1298,PJC,CÑIA1º DE MAYO,RURAL,        -,1,48,EEB,           -,       -,,AMAMBAY,13
15,1301001,9050,ESCBAS.Nº 384 CAPITAN PEDRO JUAN CABALLERO,384,SANJA PYTA,SANTA LUCIA,URBANA,        -,1,253,COMPARTIDO,6,           -,,AMAMBAY,13
11,15038,193,ESCUELA BÁSICA Nª 3.620 SAN PEDRO,3620,SANTÍSIMA TRINIDAD,ASUNCIÓN,URBANA,-,2,320,"E.E.B. 1º,2º Y 3º CICLO",3,3,DETERIORO POR USO EXCESIVO Y VIDA ÚTIL,CAPITAL,0
33,11059,480,SEDE TUTORIAL Nº 121 ,121,SAN ROQUE ,R.L.PETTIT,URBANA, - ,6,150,EDUC.PERMANENTE, - ,3,POR FALTA DE DESAGUE CLOACAL ,CAPITAL,0
34,11059,480,ESCUELA BÁSICA Nº 121 DR. IGNACIO A. PANE,121,SAN ROQUE ,REPUBLICANO,URBANA, - ,6,619,E.I Y E.E.B,8, - ,LOS BAÑOS SON UTILIZADOS EN LOS 3 TURNOS NECESITAN SER REPARADOS ,CAPITAL,0
20,15051,212,ESCUELA BÁSICA Nª 4.878 OÑONDIVEPA,4878,SANTÍSIMA TRINIDAD,ASUNCIÓN,URBANA,-,2,80,E.E.B,2,2,DETERIORO POR USO EXCESIVO Y VIDA ÚTIL,CAPITAL,0
19,15056,10916,ESCUELA BÁSICA Nº 4.857 Y COLEGIO NACIONAL 30 DE DICIEMBRE,4857,SANTÍSIMA TRINIDAD,ASUNCIÓN,URBANA,-,2,150,E.E.B. Y E.M.,2,2,DETERIORO POR USO EXCESIVO Y VIDA ÚTIL,CAPITAL,0
24,507022,3645,"ESC. BAS. Nº 3186 ""SAN BLAS""",3186,REPATRIACIÓN,MANZANA E,RURAL,CHACORÉ,2ZB,134,E.E.B,7,,"REPARACIÓN DE CAÑERIA, DESAGUE Y PARED",CAAGUZU,5
35,11072,489,ESCUELA BÁSICA Nº 14.812 PRIVADA SUBVENCIONADA SAN MIGUEL DE FÉ Y ALEGRÍA ,14812,SAN ROQUE ,BAÑADO SUR ,URBANA, - ,6,450,E.I Y E.E.B,8, - ,POR DETERIORO DE LOS MISMOS,CAPITAL,0
36,11072,489,ESCUELA BÁSICA Nº 14.812 PRIVADA SUBVENCIONADA SAN MIGUEL DE FÉ Y ALEGRÍA ,14812,SAN ROQUE ,BAÑADO SUR ,URBANA, - ,6,450,E.E.B,1, - ,POR DETERIORO DE LOS MISMOS,CAPITAL,0
37,11072,489,ESCUELA BÁSICA Nº 14.812 PRIVADA SUBVENCIONADA SAN MIGUEL DE FÉ Y ALEGRÍA ,14812,SAN ROQUE ,BAÑADO SUR ,URBANA, - ,6,60,E.I,1, - ,PELIGRO DE DERRUMBE DEL DEPOSITO ,CAPITAL,0
4,15065,229,ESCUELA BÁSICA Nº 1.007 CENTENARIO DE LA EPOPEYA NACIONAL,1007,SANTÍSIMA TRINIDAD,ASUNCIÓN,URBANA,-,2,310,E.E.B,1,3,DETERIORO POR USO EXCESIVO Y VIDA ÚTIL,CAPITAL,0
14,15067,231,ESCUELA BÁSICA Nº 962  FRANCISCA ELOISA DUARTE,962,SANTÍSIMA TRINIDAD,ASUNCIÓN,URBANA,-,2,150,E.E.B. Y E.M.,2,-,DETERIORO POR USO EXCESIVO Y VIDA ÚTIL,CAPITAL,0
5,15134,262,ESCUELA BÁSICA Nº 260 NUESTRA SEÑORA DE LA ASUNCIÓN,260,SANTÍSIMA TRINIDAD,ASUNCIÓN,URBANA,-,2,58,PROFESORES E.E.B,1,1,DETERIORO POR USO EXCESIVO Y VIDA ÚTIL,CAPITAL,0
6,15134,262,ESCUELA BÁSICA Nº 260 NUESTRA SEÑORA DE LA ASUNCIÓN,260,SANTÍSIMA TRINIDAD,ASUNCIÓN,URBANA,-,2,11,PROFESORES E.E.B,1,1,DETERIORO POR USO EXCESIVO Y VIDA ÚTIL,CAPITAL,0
16,13038,11634,ESCUELA BÁSICA N° 5.934 CERRO POTY ,5934,SAN ROQUE,BAÑADO SUR,URBANA,CERRO POTY,Indigena,300,E.E.B. ,1,1,"TOTALMENTE DETERIORADO, EL TECHO, LAS PAREDES, CANADERIAS NUEVAS, GRIFOS, WATER, CIRTERNA, LAVATORIO, PUERTA, INSTALACION ELECTRICA,PISO.",CAPITAL,0
